Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId,Product_Count,Total_Financial_Value,Customer_Value,Recency_Years,Frequency,Monetary,Tenure,Debt_Income_Ratio,Credit_Utilization,Predicted_Customer_Value,Predicted_Value_Segment
IND49888,Louis Banks,68,31302,,Paul Larson,American,Administrative Assistant I,Mid,Jade,147956.79,52216.52,1,2977.86,701005.58,720211.85,302231.76,279467.92,23058.96,1504310.04,3,2,1,2,13,7,3582502.63,3730459.42,15.305479452054794,7,147956.79,15.0,4.737875444070906,1488.93,3413561.21613513,High Value
IND76081,Bobby Gordon,41,23190,2010-02-01,Nicholas Cunningham,Australian,Geologist IV,Mid,Gold,91071.75,33111.54,1,8062.65,677123.94,558283.3,298923.34,147703.3,7880.76,1554534.94,0,2,2,1,14,7,3277561.12,3368632.87,16.323287671232876,7,91071.75,16.0,7.434978519919515,4031.325,3310660.5437293835,High Value
IND93705,Randy Gardner,70,18488,,Paul Holmes,American,Help Desk Operator,Mid,Gold,96545.37,23191.74,1,3386.45,1104753.03,1268890.97,630243.86,252097.54,39556.05,1941061.87,3,2,2,1,15,7,5259795.06,5356340.43,15.305479452054794,7,96545.37,15.0,11.442719493234184,1693.225,5306374.355200701,VIP
IND52847,Eric Burke,32,8566,,Samuel Fowler,Asian,Assistant Media Planner,High,Jade,63765.0,11354.0,1,2644.75,1012372.67,1568405.32,541210.29,478805.43,62053.29,1665045.85,3,2,3,2,16,7,5339246.85,5403011.85,15.305479452054794,7,63765.0,15.0,15.87637095003607,1322.375,5333000.265116897,VIP
IND24592,Martin Shaw,47,10123,,Carl Nguyen,American,Technical Writer,Mid,Jade,191715.4,31923.72,1,1296.45,402401.84,269460.7,316098.13,121257.32,19337.29,673780.44,0,2,3,1,17,7,1834259.4400000002,2025974.84,15.305479452054794,7,191715.4,15.0,2.0989432307303915,648.225,1954414.077977387,Medium Value
IND31656,Phillip Hansen,83,633,,Dennis Ruiz,Asian,Human Resources Assistant I,Mid,Silver,218312.27,21480.88,2,5886.56,1757312.99,1099352.83,389770.55,402363.14,30773.91,735797.5,1,5,3,1,18,7,4436851.8,4655164.069999999,15.305479452054794,7,218312.27,15.0,8.049501480143649,1962.1866666666667,4655981.937942349,VIP
IND85060,Randy Wheeler,24,8325,,Roger Alexander,European,Software Consultant,High,Platinum,157167.47,31498.25,1,1909.3,597244.53,262988.54,128881.8,51169.56,42714.8,836453.63,3,1,3,1,19,7,1950951.11,2108118.58,15.305479452054794,7,157167.47,15.0,3.8000276391314367,954.65,2121527.2555645155,Medium Value
IND89139,Matthew Brown,84,23184,2014-09-07,Joshua Ryan,European,Administrative Assistant IV,Low,Gold,101929.59,13019.3,1,1163.81,614181.3,445914.24,137911.62,373280.79,12590.02,516128.95,3,1,3,2,20,7,2113026.2199999997,2214955.8099999996,11.723287671232876,7,101929.59,12.0,6.025485577980075,581.905,2314255.3187044915,Medium Value
IND81423,Dennis Hanson,29,24727,2009-01-03,Benjamin Kim,American,Recruiter,High,Jade,40985.49,19729.5,3,646.13,358194.38,186144.38,114664.94,37333.12,13412.63,222160.88,1,1,3,1,21,7,951639.83,992625.32,17.4027397260274,7,40985.49,17.0,8.739328007838681,161.5325,1038379.0984808203,Low Value
IND85541,Alan Bennett,85,9136,2018-12-09,Dennis Morris,African,Staff Scientist,High,Jade,109218.7,6820.8,1,2767.3,587928.77,198995.43,128873.23,68530.24,13413.79,566786.3,2,1,3,1,22,7,1571348.56,1680567.26,7.465753424657534,7,109218.7,8.0,5.382991987709177,1383.65,1714739.771678779,Medium Value
IND59219,Helen Jenkins,51,10186,,Stephen Payne,European,Web Developer III,High,Jade,174258.52,34182.52,1,5185.78,648432.67,1125389.67,830895.18,198783.78,36318.33,452950.77,3,3,4,1,1,7,3326952.92,3501211.44,15.305479452054794,7,174258.52,15.0,3.7210745788809705,2592.89,3435157.695200482,High Value
IND43444,Katherine Myers,59,33070,,Shawn Cook,European,Senior Developer,High,Jade,74059.23,14702.6,2,1361.56,374815.99,384271.05,216865.84,124336.41,8446.4,962931.99,2,1,4,2,2,7,2086370.28,2160429.5100000002,15.305479452054794,7,74059.23,15.0,5.060961733443172,453.8533333333333,2257063.8675032794,Medium Value
IND85299,Scott Hughes,84,2874,,Shawn Cook,American,Health Coach IV,High,Silver,158874.14,38794.28,1,2366.28,261364.76,127418.48,101648.45,46915.77,40839.46,334072.22,0,2,1,1,3,7,951053.4199999999,1109927.56,15.305479452054794,7,158874.14,15.0,1.6450953874847882,1183.14,1076804.0601123446,Low Value
IND58136,Barbara Larson,69,18759,2020-10-01,Nicholas Simmons,American,Office Assistant II,Mid,Jade,71958.9,13998.9,1,2756.83,124510.61,199185.62,120782.77,81093.97,15957.53,639874.92,1,1,2,2,4,7,1195404.32,1267363.22,5.652054794520548,7,71958.9,6.0,1.730277696328094,1378.415,1411296.7551854432,Low Value
IND35725,Tammy Willis,17,29867,2012-02-11,Jerry Green,European,Operator,High,Jade,189074.19,13258.42,1,4138.78,291504.55,247346.43,81405.16,162184.12,11482.62,358381.36,3,3,3,2,8,7,1165562.66,1354636.8499999999,14.295890410958904,7,189074.19,14.0,1.5417387654086185,2069.39,1379543.7085978354,Low Value
IND15648,Aaron Williams,78,12708,2005-06-01,Chris Armstrong,Australian,Software Engineer III,High,Platinum,74408.69,28689.62,2,494.76,24949.1,188138.63,218375.19,61145.05,12141.52,326434.35,2,1,4,2,9,7,859873.46,934282.1499999999,20.997260273972604,7,74408.69,21.0,0.3352936962914373,164.92,961338.757043068,Low Value
IND48116,Lawrence Gibson,25,2134,2019-06-06,Jonathan Hawkins,African,Dental Hygienist,High,Jade,447928.06,42888.81,1,3074.93,841124.62,611852.17,222491.7,457697.21,33497.73,347546.25,3,5,1,2,10,7,2557098.4899999998,3005026.55,6.975342465753425,7,447928.06,7.0,1.8778076599897313,1537.465,2718541.376322467,High Value
IND28531,Ronald Burns,61,449,,Joshua Little,Australian,Web Designer I,Mid,Gold,309939.21,51303.6,2,10999.17,1198037.84,1457194.61,691706.3,145258.32,44952.26,3619311.37,3,4,1,2,11,7,7207764.3,7517703.51,15.305479452054794,7,309939.21,15.0,3.8653837138459703,3666.39,7164116.921580629,VIP
IND45135,Benjamin Boyd,61,27123,,Shawn Cook,American,Editor,Low,Silver,151227.36,25749.75,1,397.4,455965.07,212193.82,276609.8,79800.03,13699.11,796820.24,2,2,1,1,12,7,1860837.82,2012065.1800000002,15.305479452054794,7,151227.36,15.0,3.0150764711063456,198.7,1952239.3095905771,Medium Value
IND72586,Craig Wagner,48,31328,2016-08-11,Raymond Alexander,Asian,Analog Circuit Design manager,High,Jade,401412.67,48428.15,2,3172.65,1511484.73,827446.85,498247.56,399309.83,51370.22,155806.11,3,5,2,1,13,7,3492093.45,3893506.12,9.794520547945206,7,401412.67,10.0,3.765404227514225,1057.55,3853541.707442275,VIP
IND80929,Mary Austin,35,12694,,Joshua Ryan,European,VP Marketing,High,Silver,263452.26,17416.8,1,3107.16,0.0,687595.13,297957.89,507980.0,16429.39,980875.66,2,2,2,1,14,6,2508254.87,2771707.13,15.305479452054794,6,263452.26,15.0,0.0,1553.58,2825018.7885886366,High Value
IND40714,Steven Wilson,21,40567,2004-10-05,James Castillo,European,Senior Editor,Low,Silver,404760.25,41342.34,2,4733.35,1022752.85,425498.09,212749.04,145323.96,64179.71,477400.93,0,3,3,1,15,7,2389246.92,2794007.17,21.65205479452055,7,404760.25,22.0,2.526805246302604,1577.7833333333335,2769158.78799421,High Value
IND48405,Joe Lawrence,23,5800,,Dennis Morris,European,Civil Engineer,High,Gold,122608.89,31945.22,1,226.91,248995.76,167320.36,182304.28,54616.36,24666.31,166961.63,2,2,3,2,1,7,876809.9199999999,999418.8099999999,15.305479452054794,7,122608.89,15.0,2.0307967000051956,113.455,959497.4465749611,Low Value
IND52634,Willie Price,24,25890,2008-10-12,Douglas Tucker,European,Media Manager I,Mid,Jade,72688.95,5604.02,1,2577.26,44247.13,47024.48,16596.87,24784.67,24564.97,362233.8,1,1,3,2,2,7,525055.94,597744.8899999999,17.63013698630137,7,72688.95,18.0,0.6087104200787041,1288.63,655873.1367434026,Low Value
IND18163,Kevin Perez,50,31222,,Frank Brown,European,Nurse,Mid,Gold,96295.61,23986.83,1,1323.88,311472.63,193153.03,136197.65,60174.6,21291.85,396610.18,2,2,3,2,3,7,1142886.77,1239182.3800000001,15.305479452054794,7,96295.61,15.0,3.2345129283367298,661.94,1179657.9368222936,Low Value
IND94008,Ruth Cook,20,32556,,Roger Alexander,American,Accountant III,Mid,Jade,127182.69,10617.09,3,3142.39,92065.37,781027.69,183771.22,567065.49,24086.65,613018.84,2,1,3,2,4,7,2271652.35,2398835.04,15.305479452054794,7,127182.69,15.0,0.7238771732444623,785.5975,2366339.375882711,Medium Value
IND53034,Bruce Vasquez,49,28065,,Bruce Porter,European,Senior Quality Engineer,High,Gold,86309.17,19088.42,1,954.95,184129.95,136811.36,39799.67,71888.15,11832.68,506381.3,2,1,3,1,5,7,969931.53,1056240.7,15.305479452054794,7,86309.17,15.0,2.1333517243680555,477.475,1110957.3360286169,Low Value
IND91806,Joe Lawrence,42,18610,2021-04-04,Steve Diaz,American,Engineer IV,Mid,Gold,39039.16,35780.3,1,1286.88,429795.64,217684.78,110466.9,253034.18,13282.16,83301.84,2,2,3,2,6,7,1143345.8,1182384.96,5.145205479452055,7,39039.16,5.0,11.009064512030688,643.44,1151791.8554823722,Low Value
IND25702,Christopher Cox,76,15463,2015-06-12,Patrick Graham,American,Administrative Assistant IV,Mid,Silver,302021.94,5907.2,3,825.52,1259346.41,462110.27,75017.9,137282.76,23172.43,2366879.7,1,2,4,1,7,7,4329716.67,4631738.61,10.961643835616439,7,302021.94,11.0,4.169704493307694,206.38,4929867.856897644,VIP
IND67912,Russell Lawson,66,29994,,Anthony Torres,European,Internal Auditor,Mid,Silver,274381.44,26955.98,1,4251.72,665570.32,1124343.31,488444.23,424485.68,47412.87,1827431.05,2,2,4,2,8,7,4604643.44,4879024.880000001,15.305479452054794,7,274381.44,15.0,2.42570304426187,2125.86,4874577.769699594,VIP
IND76171,Jacqueline Williamson,42,22631,,Adam Hernandez,European,Software Test Engineer III,Mid,Silver,122710.9,20009.16,1,4783.55,763332.61,129332.34,48804.66,76867.33,14130.27,334266.15,2,2,1,2,9,7,1386742.52,1509453.42,15.305479452054794,7,122710.9,15.0,6.220526371118042,2391.775,1541287.3276075998,Low Value
IND34798,Craig Myers,29,41743,,Victor Martinez,European,VP Accounting,High,Jade,120617.67,15025.68,1,1932.43,575222.32,588831.44,455869.5,122324.98,16839.35,970188.11,2,1,2,1,10,7,2744301.38,2864919.05,15.305479452054794,7,120617.67,15.0,4.76893270337005,966.215,2919489.3240242763,High Value
IND93920,Paul Riley,22,23157,2016-11-11,Bobby Burton,European,Statistician I,Mid,Jade,108847.47,7393.47,1,2935.23,129402.67,257681.31,177419.92,294010.15,18533.78,640916.4,3,2,3,2,11,7,1525357.7,1634205.17,9.542465753424658,7,108847.47,10.0,1.1888331549354805,1467.615,1594592.5341645477,Low Value
IND18628,Patrick Ruiz,36,3323,,Joshua Little,Asian,Accountant II,High,Platinum,93309.6,22124.7,2,937.31,695931.26,858197.4,319474.94,168820.58,30101.04,935708.81,3,1,4,2,12,7,3030358.7299999995,3123668.3299999996,15.305479452054794,7,93309.6,15.0,7.4582229671655735,312.43666666666667,3154289.2809725143,High Value
IND42134,Ann Henderson,35,37517,,Paul Holmes,American,Biostatistician III,Low,Silver,131076.39,13731.44,1,6092.06,256672.86,325915.34,109714.07,159730.79,53942.1,1750716.49,2,3,1,2,13,7,2670423.09,2801499.48,15.305479452054794,7,131076.39,15.0,1.9581779893542277,3046.03,2964989.4857742894,High Value
IND92265,George Nguyen,84,29835,,Benjamin Kim,Asian,Information Systems Manager,Mid,Jade,83441.32,2173.28,1,862.35,322636.11,198962.55,37398.97,133514.34,1917.33,432785.25,1,1,1,2,14,7,1129387.83,1212829.1500000001,15.305479452054794,7,83441.32,15.0,3.8665764566469383,431.175,1228654.8986016936,Low Value
IND77317,Michael Perkins,48,14844,2021-04-08,Frank Brown,European,Programmer Analyst II,Mid,Platinum,359386.37,4756.08,1,2420.87,1546378.41,1190649.75,872458.87,163201.13,75357.4,168061.17,2,3,1,2,15,7,4020862.8099999996,4380249.18,5.134246575342465,7,359386.37,5.0,4.302817903700956,1210.435,4474132.0976146655,VIP
IND60176,Eugene Ryan,25,41105,,Joshua Bennett,Asian,Accounting Assistant IV,Mid,Jade,113118.57,12160.5,2,1536.54,641964.66,1029868.13,340871.85,349792.54,6328.91,433718.35,3,1,2,1,16,7,2814704.94,2927823.51,15.305479452054794,7,113118.57,15.0,5.675098128467073,512.18,3034333.457510539,High Value
IND51597,Janet Gordon,20,26593,2008-10-07,Jesse Evans,European,Programmer Analyst IV,Low,Platinum,110102.32,12255.54,1,1513.51,37756.8,136175.35,151887.89,91289.86,5837.49,469924.54,1,2,2,1,17,7,905127.47,1015229.79,17.643835616438356,7,110102.32,18.0,0.3429215395139765,756.755,1037326.8434165134,Low Value
IND33238,Ruby Oliver,79,26406,2004-07-08,Anthony Torres,European,Health Coach IV,Low,Jade,343198.66,27522.88,1,4049.93,140800.99,758995.41,582243.06,306509.38,11408.94,637394.98,0,3,3,2,18,7,2464875.6399999997,2808074.3,21.895890410958906,7,343198.66,22.0,0.4102597013062309,2024.965,2721466.688858714,High Value
IND18364,Peter Riley,24,14468,2021-04-06,Stephen Payne,European,Computer Systems Analyst IV,Mid,Gold,139310.32,37632.9,3,2109.05,252780.62,94179.54,113664.97,26792.46,10164.28,303349.11,2,2,3,1,19,7,838563.88,977874.2,5.13972602739726,7,139310.32,5.0,1.8145016499735986,527.2625,903640.6255217397,Low Value
IND92467,Philip Hanson,32,41694,,Jonathan Hawkins,Asian,Speech Pathologist,Mid,Silver,89269.83,18376.2,3,329.22,32037.08,199933.91,199933.91,152113.65,1727.52,154043.36,3,1,3,2,20,7,758165.63,847435.46,15.305479452054794,7,89269.83,15.0,0.35887512191832427,82.305,856244.8553671484,Low Value
IND60476,Carolyn Ross,76,37286,2011-08-03,Gregory Simmons,European,Statistician IV,Low,Silver,75161.91,13911.24,2,2286.76,557461.27,25563.15,16645.77,11901.73,18131.52,491968.85,3,1,3,2,21,7,1135583.53,1210745.44,14.821917808219178,7,75161.91,15.0,7.416706857145366,762.2533333333334,1271388.4310498082,Low Value
IND61025,Pamela Bailey,40,11151,2000-10-08,Mark Montgomery,Asian,Paralegal,Mid,Gold,124589.37,23297.54,1,468.2,124046.99,346256.75,400359.37,129413.46,22425.85,717391.36,0,2,3,1,22,7,1763191.32,1887780.69,25.646575342465752,7,124589.37,26.0,0.9956386677397299,234.1,1826995.992551136,Medium Value
IND55955,Shirley Chavez,43,20600,,Gregory Simmons,American,Editor,Mid,Silver,435632.17,37078.86,1,3008.92,424214.25,71187.94,76882.97,56978.82,10069.15,961426.38,0,4,3,2,1,7,1637838.37,2073470.54,15.305479452054794,7,435632.17,15.0,0.9737877627637951,1504.46,2053541.4685357988,Medium Value
IND75964,Daniel Harris,71,22925,2018-10-09,Phillip Peters,European,Programmer Analyst IV,High,Silver,88221.82,12126.95,1,5284.59,918742.14,542037.0,348097.16,156643.72,15380.77,1451850.52,3,2,3,2,2,7,3444878.2600000002,3533100.08,7.632876712328767,7,88221.82,8.0,10.413883165376033,2642.295,3550602.6244151955,High Value
IND17939,Ryan Gray,29,18807,,Anthony Berry,Asian,Civil Engineer,High,Jade,48788.15,30341.94,1,872.32,1099020.48,1385972.0,511219.18,337404.66,53970.25,536373.73,1,2,4,1,3,7,3954302.2399999998,4003090.3899999997,15.305479452054794,7,48788.15,15.0,22.525919799791552,436.16,4074813.085252664,VIP
IND49363,Phillip Morales,66,41568,,Phillip Peters,European,Administrative Officer,High,Silver,324199.84,27648.39,1,365.06,557907.89,507996.38,369451.91,74814.01,12758.36,359677.7,3,3,4,1,4,7,1910254.6400000001,2234454.48,15.305479452054794,7,324199.84,15.0,1.7208712044052692,182.53,2273179.439682207,Medium Value
IND93355,Henry Wood,61,15256,2003-07-08,Joshua Bennett,European,Health Coach III,Mid,Jade,282658.49,30651.24,1,10127.28,436116.47,989380.39,512232.4,227346.98,57308.34,588222.31,1,2,1,2,8,7,2841258.13,3123916.62,22.898630136986302,7,282658.49,23.0,1.5429040433066654,5063.64,3131979.1823824183,High Value
IND65845,Norma Austin,24,8942,1999-01-01,Bruce Porter,African,Administrative Officer,High,Silver,274736.56,45424.8,2,641.87,702014.71,147575.13,105053.48,139270.9,30227.92,865724.13,0,2,2,2,9,7,2035291.0699999998,2310027.63,27.416438356164385,7,274736.56,27.0,2.5552192790821904,213.95666666666668,2218542.7513128896,Medium Value
IND26284,Kathryn Johnson,23,31544,2005-07-06,Ernest Rivera,Asian,Systems Administrator IV,Mid,Gold,147339.86,27029.67,1,3638.15,245108.44,149314.45,121975.18,53879.38,4424.42,959192.19,0,2,3,2,10,7,1560923.73,1708263.5899999999,20.9013698630137,7,147339.86,21.0,1.663546961786432,1819.075,1752868.4963178646,Medium Value
IND24774,Dennis Berry,48,15098,2021-01-11,Raymond Alexander,Asian,Budget/Accounting Analyst I,High,Jade,81683.44,23580.9,2,2171.31,418824.88,959454.45,644753.39,73686.1,37787.75,742030.19,1,1,4,2,11,7,2900117.6599999997,2981801.0999999996,5.372602739726028,7,81683.44,5.0,5.12735203913989,723.77,3035145.3233318897,High Value
IND12731,Rachel Adams,26,26908,2002-04-01,Frank Brown,Asian,Senior Financial Analyst,High,Jade,76005.3,40640.6,2,5570.9,495739.92,606032.72,399981.6,103025.56,30266.72,172313.94,0,2,1,2,12,7,1848001.0599999998,1924006.3599999999,24.167123287671235,7,76005.3,24.0,6.522353015473717,1856.9666666666665,1981985.5345502063,Medium Value
IND93115,Adam Robertson,70,14612,,Paul Larson,European,Software Test Engineer II,Low,Gold,206026.56,3094.2,2,2470.82,818737.34,630729.9,411037.46,357177.38,23541.92,256471.12,3,2,1,2,13,7,2500789.32,2706815.88,15.305479452054794,7,206026.56,15.0,3.9739214501205566,823.6066666666667,2622439.308315445,High Value
IND85411,Jack Morrison,85,33602,,Jeremy Vasquez,Asian,Product Engineer,High,Jade,288440.81,5937.12,1,1909.77,397326.42,265216.0,168773.82,263367.53,15874.0,654569.82,2,2,1,1,14,7,1771064.71,2059505.52,15.305479452054794,7,288440.81,15.0,1.377492465464698,954.885,1924710.2609670283,Medium Value
IND58620,Raymond Collins,37,5929,,Roy Rice,Asian,Staff Scientist,Mid,Platinum,57825.32,47025.14,2,3151.39,627597.93,972403.54,395038.94,328186.19,73866.7,1634407.3,2,2,2,2,15,7,4078525.74,4136351.06,15.305479452054794,7,57825.32,15.0,10.853153546689468,1050.4633333333334,4372887.228890531,VIP
IND86466,John Hart,31,30879,2002-10-12,Raymond Alexander,African,Systems Administrator IV,High,Jade,412837.04,62194.6,1,7104.71,927808.29,1251565.58,441729.03,428967.97,104897.64,958339.06,0,5,2,2,1,7,4175502.1700000004,4588339.21,23.635616438356163,7,412837.04,24.0,2.2473905020961733,3552.355,4418346.28697143,VIP
IND67594,Christina Alvarez,85,40787,2016-03-11,Todd Roberts,European,Data Coordiator,Low,Jade,130272.52,20605.37,3,1928.39,230291.87,124809.29,82050.55,32508.2,34351.1,985553.24,0,1,3,2,2,7,1510169.62,1640442.1400000001,10.213698630136987,7,130272.52,10.0,1.7677565632678076,482.0975,1701715.1704957187,Medium Value
IND34060,Rebecca Perkins,37,25142,,Jason Duncan,European,Assistant Professor,High,Gold,360800.21,18238.48,1,526.42,338782.79,34504.45,45616.05,8748.93,27404.41,520344.88,2,3,3,2,3,7,993639.99,1354440.2,15.305479452054794,7,360800.21,15.0,0.9389735416907276,263.21,1274338.6950599933,Low Value
IND93556,Jonathan Hanson,71,5443,,Jason Duncan,Asian,Dental Hygienist,High,Silver,35234.55,15378.9,3,3792.07,144620.71,441638.95,115353.46,257073.42,23225.95,387030.32,0,1,3,2,4,7,1384321.71,1419556.26,15.305479452054794,7,35234.55,15.0,4.104397689265528,948.0175,1556315.6663023992,Low Value
IND98512,Christine Graham,72,34042,,Joshua Little,European,Account Representative I,High,Gold,95828.94,9459.79,2,1871.16,312519.52,267545.78,93925.65,236464.93,2184.53,824674.14,0,1,3,1,5,7,1746774.34,1842603.28,15.305479452054794,7,95828.94,15.0,3.261188726612998,623.72,1784677.3410114408,Medium Value
IND52571,Katherine Young,35,37025,,Benjamin Kim,African,Health Coach II,High,Gold,146788.5,39834.5,1,2397.24,122986.19,640602.91,367870.98,223767.04,27457.36,1002791.63,3,2,3,1,6,7,2425310.6100000003,2572099.1100000003,15.305479452054794,7,146788.5,15.0,0.8378405131157202,1198.62,2795810.2083247793,High Value
IND37643,Jeremy Freeman,56,30085,,Jeremy Vasquez,Australian,Help Desk Operator,High,Jade,70386.82,49752.78,1,4733.41,1229595.68,325521.19,190930.7,86670.02,39190.01,1637999.56,3,2,3,1,7,7,3559659.9399999995,3630046.7599999993,15.305479452054794,7,70386.82,15.0,17.468870040299585,2366.705,3653186.808425578,High Value
IND54218,Joseph Butler,19,20483,,Donald Reynolds,Australian,Administrative Assistant II,Mid,Jade,54632.7,6161.4,1,833.75,60365.86,90680.46,34781.55,76916.9,6030.41,412083.07,3,1,3,1,8,7,687019.65,741652.35,15.305479452054794,7,54632.7,15.0,1.1049198571577616,416.875,786147.8147154975,Low Value
IND61793,Brian Smith,26,40266,2020-07-09,Shawn Cook,European,Staff Accountant III,Mid,Jade,390608.46,51660.0,2,6590.61,1303392.78,81313.25,54839.17,36534.23,35486.35,1703047.68,2,4,4,2,9,7,3266273.46,3656881.92,5.882191780821918,7,390608.46,6.0,3.336818263438883,2196.87,3642387.4298862345,High Value
IND36608,Kimberly Schmidt,34,5278,,Anthony Torres,European,Account Representative I,High,Silver,209330.69,12650.79,1,2424.38,469557.5,185097.77,157333.1,105814.22,62.59,187166.54,2,2,4,1,10,7,1117682.51,1327013.2,15.305479452054794,7,209330.69,15.0,2.2431266856919754,1212.19,1354912.7833551352,Low Value
